Source,Target,Type,Id,Label,Weight,capacity,distance
36,11,Directed,2279,,1,-0.231339,6.074908
36,19,Directed,2287,,1,-0.231339,6.074908
36,33,Directed,2301,,1,-1.441833,5.727479
36,34,Directed,2302,,1,-1.441833,5.727479
36,39,Directed,2306,,1,-1.441833,5.727479
36,45,Directed,2312,,1,-1.584,4.960142
36,47,Directed,2314,,1,-1.584,4.960142
36,54,Directed,2321,,1,-1.584,4.960142
36,55,Directed,2322,,1,-1.584,4.960142
36,56,Directed,2323,,1,-1.584,4.960142
36,57,Directed,2324,,1,-1.584,4.960142
36,58,Directed,2325,,1,-1.584,4.960142
36,59,Directed,2326,,1,-1.584,4.960142
36,8,Directed,2276,,1,-0.495055,4.527969
36,9,Directed,2277,,1,-0.495055,4.527969
36,14,Directed,2282,,1,-0.495055,4.527969
36,15,Directed,2283,,1,-0.495055,4.527969
36,16,Directed,2284,,1,-0.495055,4.527969
36,18,Directed,2286,,1,-0.495055,4.527969
36,21,Directed,2289,,1,-0.495055,4.527969
36,23,Directed,2291,,1,-0.495055,4.527969
36,29,Directed,2297,,1,-0.495055,4.527969
36,30,Directed,2298,,1,-0.495055,4.527969
36,32,Directed,2300,,1,-1.684181,4.049939
36,37,Directed,2304,,1,-1.684181,4.049939
36,38,Directed,2305,,1,-1.684181,4.049939
36,4,Directed,2272,,1,-1.368367,3.50735
36,5,Directed,2273,,1,-1.368367,3.50735
36,6,Directed,2274,,1,-1.368367,3.50735
36,7,Directed,2275,,1,-1.368367,3.50735
36,44,Directed,2311,,1,-2.927653,2.863739
36,46,Directed,2313,,1,-2.927653,2.863739
36,52,Directed,2319,,1,-2.927653,2.863739
36,53,Directed,2320,,1,-2.927653,2.863739
36,60,Directed,2327,,1,-2.927653,2.863739
36,61,Directed,2328,,1,-2.927653,2.863739
36,62,Directed,2329,,1,-2.927653,2.863739
36,63,Directed,2330,,1,-2.927653,2.863739
36,12,Directed,2280,,1,-7.551904,2.02497
36,20,Directed,2288,,1,-7.551904,2.02497
36,22,Directed,2290,,1,-7.551904,2.02497
36,28,Directed,2296,,1,-7.551904,2.02497
36,13,Directed,2281,,1,-7.551904,2.024969
37,50,Directed,2380,,1,13.288234,9.497949
37,0,Directed,2331,,1,2.384348,8.826637
37,2,Directed,2333,,1,2.384348,8.826637
37,48,Directed,2378,,1,6.274726,8.591218
37,10,Directed,2341,,1,1.394329,8.349163
37,26,Directed,2357,,1,1.394329,8.349163
37,40,Directed,2370,,1,1.546154,7.576742
37,42,Directed,2372,,1,1.546154,7.576742
37,51,Directed,2381,,1,1.546154,7.576742
37,54,Directed,2384,,1,1.546154,7.576742
37,56,Directed,2386,,1,1.546154,7.576742
37,58,Directed,2388,,1,1.546154,7.576742
37,8,Directed,2339,,1,0.170875,7.301131
37,14,Directed,2345,,1,0.170875,7.301131
37,24,Directed,2355,,1,0.170875,7.301131
37,27,Directed,2358,,1,0.170875,7.301131
37,34,Directed,2365,,1,0.03098,7.0147
37,1,Directed,2332,,1,-0.109418,6.716064
37,3,Directed,2334,,1,-0.109418,6.716064
37,4,Directed,2335,,1,-0.109418,6.716064
37,6,Directed,2337,,1,-0.109418,6.716064
37,41,Directed,2371,,1,-0.946032,6.403516
37,43,Directed,2373,,1,-0.946032,6.403516
37,49,Directed,2379,,1,-0.946032,6.403516
37,52,Directed,2382,,1,-0.946032,6.403516
37,60,Directed,2390,,1,-0.946032,6.403516
37,62,Directed,2392,,1,-0.946032,6.403516
37,11,Directed,2342,,1,-0.231339,6.074909
37,12,Directed,2343,,1,-0.231339,6.074909
37,16,Directed,2347,,1,-0.231339,6.074909
37,18,Directed,2349,,1,-0.231339,6.074909
37,25,Directed,2356,,1,-0.231339,6.074909
37,30,Directed,2361,,1,-0.231339,6.074909
37,32,Directed,2363,,1,-1.441833,5.727479
37,35,Directed,2366,,1,-1.441833,5.727479
37,38,Directed,2368,,1,-1.441833,5.727479
37,44,Directed,2374,,1,-1.584,4.960142
37,46,Directed,2376,,1,-1.584,4.960142
37,55,Directed,2385,,1,-1.584,4.960142
37,57,Directed,2387,,1,-1.584,4.960142
37,59,Directed,2389,,1,-1.584,4.960142
37,9,Directed,2340,,1,-0.495055,4.527969
37,15,Directed,2346,,1,-0.495055,4.527969
37,17,Directed,2348,,1,-0.495055,4.527969
37,19,Directed,2350,,1,-0.495055,4.527969
37,20,Directed,2351,,1,-0.495055,4.527969
37,22,Directed,2353,,1,-0.495055,4.527969
37,28,Directed,2359,,1,-0.495055,4.527969
37,31,Directed,2362,,1,-0.495055,4.527969
37,33,Directed,2364,,1,-1.684181,4.049939
37,36,Directed,2367,,1,-1.684181,4.049939
37,39,Directed,2369,,1,-1.684181,4.049939
37,5,Directed,2336,,1,-1.368367,3.50735
37,7,Directed,2338,,1,-1.368367,3.50735
37,45,Directed,2375,,1,-2.927653,2.863739
37,47,Directed,2377,,1,-2.927653,2.863739
37,53,Directed,2383,,1,-2.927653,2.863739
37,61,Directed,2391,,1,-2.927653,2.863739
37,63,Directed,2393,,1,-2.927653,2.863739
37,13,Directed,2344,,1,-7.551904,2.02497
37,21,Directed,2352,,1,-7.551904,2.02497
37,23,Directed,2354,,1,-7.551904,2.02497
37,29,Directed,2360,,1,-7.551904,2.02497
38,41,Directed,2434,,1,13.288234,9.497949
38,0,Directed,2394,,1,2.384348,8.826637
38,1,Directed,2395,,1,2.384348,8.826637
38,40,Directed,2433,,1,6.274726,8.591218
38,17,Directed,2411,,1,1.394329,8.349163
38,25,Directed,2419,,1,1.394329,8.349163
38,43,Directed,2436,,1,1.546154,7.576742
38,45,Directed,2438,,1,1.546154,7.576742
38,48,Directed,2441,,1,1.546154,7.576742
38,49,Directed,2442,,1,1.546154,7.576742
38,56,Directed,2449,,1,1.546154,7.576742
38,57,Directed,2450,,1,1.546154,7.576742
38,16,Directed,2410,,1,0.170875,7.301131
38,21,Directed,2415,,1,0.170875,7.301131
38,24,Directed,2418,,1,0.170875,7.301131
38,27,Directed,2421,,1,0.170875,7.301131
38,33,Directed,2427,,1,0.03098,7.0147
38,2,Directed,2396,,1,-0.109418,6.716064
38,3,Directed,2397,,1,-0.109418,6.716064
38,4,Directed,2398,,1,-0.109418,6.716064
38,5,Directed,2399,,1,-0.109418,6.716064
38,42,Directed,2435,,1,-0.946032,6.403516
38,44,Directed,2437,,1,-0.946032,6.403516
38,50,Directed,2443,,1,-0.946032,6.403516
38,51,Directed,2444,,1,-0.946032,6.403516
38,60,Directed,2453,,1,-0.946032,6.403516
38,61,Directed,2454,,1,-0.946032,6.403516
38,8,Directed,2402,,1,-0.231339,6.074909
38,20,Directed,2414,,1,-0.231339,6.074909
38,26,Directed,2420,,1,-0.231339,6.074909
38,9,Directed,2403,,1,-0.231339,6.074908
38,19,Directed,2413,,1,-0.231339,6.074908
38,29,Directed,2423,,1,-0.231339,6.074908
38,32,Directed,2426,,1,-1.441833,5.727479
38,35,Directed,2429,,1,-1.441833,5.727479
38,37,Directed,2431,,1,-1.441833,5.727479
38,47,Directed,2440,,1,-1.584,4.960142
38,52,Directed,2445,,1,-1.584,4.960142
38,53,Directed,2446,,1,-1.584,4.960142
38,58,Directed,2451,,1,-1.584,4.960142
38,59,Directed,2452,,1,-1.584,4.960142
38,10,Directed,2404,,1,-0.495055,4.527969
38,11,Directed,2405,,1,-0.495055,4.527969
38,12,Directed,2406,,1,-0.495055,4.527969
38,13,Directed,2407,,1,-0.495055,4.527969
38,18,Directed,2412,,1,-0.495055,4.527969
38,23,Directed,2417,,1,-0.495055,4.527969
38,28,Directed,2422,,1,-0.495055,4.527969
38,31,Directed,2425,,1,-0.495055,4.527969
38,34,Directed,2428,,1,-1.684181,4.049939
38,36,Directed,2430,,1,-1.684181,4.049939
38,39,Directed,2432,,1,-1.684181,4.049939
38,6,Directed,2400,,1,-1.368367,3.50735
38,7,Directed,2401,,1,-1.368367,3.50735
38,46,Directed,2439,,1,-2.927653,2.863739
38,54,Directed,2447,,1,-2.927653,2.863739
38,55,Directed,2448,,1,-2.927653,2.863739
38,62,Directed,2455,,1,-2.927653,2.863739
38,63,Directed,2456,,1,-2.927653,2.863739
38,14,Directed,2408,,1,-7.551904,2.02497
38,15,Directed,2409,,1,-7.551904,2.02497
38,22,Directed,2416,,1,-7.551904,2.02497
38,30,Directed,2424,,1,-7.551904,2.02497
39,0,Directed,2457,,1,9.057432,10.52205
39,40,Directed,2496,,1,13.288234,9.497949
39,48,Directed,2504,,1,13.288234,9.497949
39,56,Directed,2512,,1,13.288234,9.497949
39,1,Directed,2458,,1,2.384348,8.826637
39,2,Directed,2459,,1,2.384348,8.826637
39,4,Directed,2461,,1,2.384348,8.826637
39,41,Directed,2497,,1,6.274726,8.591218
39,50,Directed,2506,,1,6.274726,8.591218
39,60,Directed,2516,,1,6.274726,8.591218
39,8,Directed,2465,,1,1.394329,8.349163
39,16,Directed,2473,,1,1.394329,8.349163
39,24,Directed,2481,,1,1.394329,8.349163
39,42,Directed,2498,,1,1.546154,7.576742
39,44,Directed,2500,,1,1.546154,7.576742
39,49,Directed,2505,,1,1.546154,7.576742
39,52,Directed,2508,,1,1.546154,7.576742
39,57,Directed,2513,,1,1.546154,7.576742
39,58,Directed,2514,,1,1.546154,7.576742
39,10,Directed,2467,,1,0.170875,7.301131
39,12,Directed,2469,,1,0.170875,7.301131
39,17,Directed,2474,,1,0.170875,7.301131
39,20,Directed,2477,,1,0.170875,7.301131
39,25,Directed,2482,,1,0.170875,7.301131
39,26,Directed,2483,,1,0.170875,7.301131
39,32,Directed,2489,,1,0.03098,7.0147
39,3,Directed,2460,,1,-0.109418,6.716064
39,5,Directed,2462,,1,-0.109418,6.716064
39,6,Directed,2463,,1,-0.109418,6.716064
39,43,Directed,2499,,1,-0.946032,6.403516
39,45,Directed,2501,,1,-0.946032,6.403516
39,51,Directed,2507,,1,-0.946032,6.403516
39,54,Directed,2510,,1,-0.946032,6.403516
39,61,Directed,2517,,1,-0.946032,6.403516
39,62,Directed,2518,,1,-0.946032,6.403516
39,9,Directed,2466,,1,-0.231339,6.074909
39,14,Directed,2471,,1,-0.231339,6.074909
39,18,Directed,2475,,1,-0.231339,6.074909
39,21,Directed,2478,,1,-0.231339,6.074909
39,27,Directed,2484,,1,-0.231339,6.074909
39,28,Directed,2485,,1,-0.231339,6.074909
39,33,Directed,2490,,1,-1.441833,5.727479
39,34,Directed,2491,,1,-1.441833,5.727479
39,36,Directed,2493,,1,-1.441833,5.727479
39,46,Directed,2502,,1,-1.584,4.960142
39,53,Directed,2509,,1,-1.584,4.960142
39,59,Directed,2515,,1,-1.584,4.960142
39,11,Directed,2468,,1,-0.495055,4.527969
39,13,Directed,2470,,1,-0.495055,4.527969
39,19,Directed,2476,,1,-0.495055,4.527969
39,22,Directed,2479,,1,-0.495055,4.527969
39,29,Directed,2486,,1,-0.495055,4.527969
39,30,Directed,2487,,1,-0.495055,4.527969
39,35,Directed,2492,,1,-1.684181,4.049939
39,37,Directed,2494,,1,-1.684181,4.049939
39,38,Directed,2495,,1,-1.684181,4.049939
39,7,Directed,2464,,1,-1.368367,3.50735
39,47,Directed,2503,,1,-2.927653,2.863739
39,55,Directed,2511,,1,-2.927653,2.863739
39,63,Directed,2519,,1,-2.927653,2.863739
39,15,Directed,2472,,1,-7.551904,2.02497
39,23,Directed,2480,,1,-7.551904,2.02497
39,31,Directed,2488,,1,-7.551904,2.02497
40,39,Directed,2559,,1,13.288234,9.497949
40,14,Directed,2534,,1,2.384348,8.826637
40,15,Directed,2535,,1,2.384348,8.826637
40,38,Directed,2558,,1,6.274726,8.591218
40,23,Directed,2543,,1,1.394329,8.349163
40,31,Directed,2551,,1,1.394329,8.349163
40,35,Directed,2555,,1,1.546154,7.576742
40,37,Directed,2557,,1,1.546154,7.576742
40,54,Directed,2573,,1,1.546154,7.576742
40,55,Directed,2574,,1,1.546154,7.576742
40,62,Directed,2581,,1,1.546154,7.576742
40,63,Directed,2582,,1,1.546154,7.576742
40,21,Directed,2541,,1,0.170875,7.301131
40,22,Directed,2542,,1,0.170875,7.301131
40,27,Directed,2547,,1,0.170875,7.301131
40,30,Directed,2550,,1,0.170875,7.301131
40,47,Directed,2566,,1,0.03098,7.0147
40,10,Directed,2530,,1,-0.109418,6.716064
40,11,Directed,2531,,1,-0.109418,6.716064
40,12,Directed,2532,,1,-0.109418,6.716064
40,13,Directed,2533,,1,-0.109418,6.716064
40,34,Directed,2554,,1,-0.946032,6.403516
40,36,Directed,2556,,1,-0.946032,6.403516
40,50,Directed,2569,,1,-0.946032,6.403516
40,51,Directed,2570,,1,-0.946032,6.403516
40,60,Directed,2579,,1,-0.946032,6.403516
40,61,Directed,2580,,1,-0.946032,6.403516
40,6,Directed,2526,,1,-0.231339,6.074909
40,7,Directed,2527,,1,-0.231339,6.074909
40,20,Directed,2540,,1,-0.231339,6.074909
40,26,Directed,2546,,1,-0.231339,6.074909
40,19,Directed,2539,,1,-0.231339,6.074908
40,29,Directed,2549,,1,-0.231339,6.074908
40,43,Directed,2562,,1,-1.441833,5.727479
40,45,Directed,2564,,1,-1.441833,5.727479
40,46,Directed,2565,,1,-1.441833,5.727479
40,33,Directed,2553,,1,-1.584,4.960142
40,52,Directed,2571,,1,-1.584,4.960142
40,53,Directed,2572,,1,-1.584,4.960142
40,58,Directed,2577,,1,-1.584,4.960142
40,59,Directed,2578,,1,-1.584,4.960142
40,2,Directed,2522,,1,-0.495055,4.527969
40,3,Directed,2523,,1,-0.495055,4.527969
40,4,Directed,2524,,1,-0.495055,4.527969
40,5,Directed,2525,,1,-0.495055,4.527969
40,17,Directed,2537,,1,-0.495055,4.527969
40,18,Directed,2538,,1,-0.495055,4.527969
40,25,Directed,2545,,1,-0.495055,4.527969
40,28,Directed,2548,,1,-0.495055,4.527969
40,41,Directed,2560,,1,-1.684181,4.049939
40,42,Directed,2561,,1,-1.684181,4.049939
40,44,Directed,2563,,1,-1.684181,4.049939
40,8,Directed,2528,,1,-1.368367,3.50735
40,9,Directed,2529,,1,-1.368367,3.50735
40,32,Directed,2552,,1,-2.927653,2.863739
40,48,Directed,2567,,1,-2.927653,2.863739
40,49,Directed,2568,,1,-2.927653,2.863739
40,56,Directed,2575,,1,-2.927653,2.863739
40,57,Directed,2576,,1,-2.927653,2.863739
40,0,Directed,2520,,1,-7.551904,2.02497
40,1,Directed,2521,,1,-7.551904,2.02497
40,16,Directed,2536,,1,-7.551904,2.02497
40,24,Directed,2544,,1,-7.551904,2.02497
41,14,Directed,2597,,1,9.057432,10.52205
41,38,Directed,2621,,1,13.288234,9.497949
41,54,Directed,2636,,1,13.288234,9.497949
41,62,Directed,2644,,1,13.288234,9.497949
41,10,Directed,2593,,1,2.384348,8.826637
41,12,Directed,2595,,1,2.384348,8.826637
41,15,Directed,2598,,1,2.384348,8.826637
41,39,Directed,2622,,1,6.274726,8.591218
41,50,Directed,2632,,1,6.274726,8.591218
41,60,Directed,2642,,1,6.274726,8.591218
41,6,Directed,2589,,1,1.394329,8.349163
41,22,Directed,2605,,1,1.394329,8.349163
41,30,Directed,2613,,1,1.394329,8.349163
41,34,Directed,2617,,1,1.546154,7.576742
41,36,Directed,2619,,1,1.546154,7.576742
41,52,Directed,2634,,1,1.546154,7.576742
41,55,Directed,2637,,1,1.546154,7.576742
41,58,Directed,2640,,1,1.546154,7.576742
41,63,Directed,2645,,1,1.546154,7.576742
41,2,Directed,2585,,1,0.170875,7.301131
41,4,Directed,2587,,1,0.170875,7.301131
41,20,Directed,2603,,1,0.170875,7.301131
41,23,Directed,2606,,1,0.170875,7.301131
41,26,Directed,2609,,1,0.170875,7.301131
41,31,Directed,2614,,1,0.170875,7.301131
41,46,Directed,2628,,1,0.03098,7.0147
41,8,Directed,2591,,1,-0.109418,6.716064
41,11,Directed,2594,,1,-0.109418,6.716064
41,13,Directed,2596,,1,-0.109418,6.716064
41,35,Directed,2618,,1,-0.946032,6.403516
41,37,Directed,2620,,1,-0.946032,6.403516
41,48,Directed,2630,,1,-0.946032,6.403516
41,51,Directed,2633,,1,-0.946032,6.403516
41,56,Directed,2638,,1,-0.946032,6.403516
41,61,Directed,2643,,1,-0.946032,6.403516
41,0,Directed,2583,,1,-0.231339,6.074909
41,7,Directed,2590,,1,-0.231339,6.074909
41,18,Directed,2601,,1,-0.231339,6.074909
41,21,Directed,2604,,1,-0.231339,6.074909
41,27,Directed,2610,,1,-0.231339,6.074909
41,28,Directed,2611,,1,-0.231339,6.074908
41,42,Directed,2624,,1,-1.441833,5.727479
41,44,Directed,2626,,1,-1.441833,5.727479
41,47,Directed,2629,,1,-1.441833,5.727479
41,32,Directed,2615,,1,-1.584,4.960142
41,53,Directed,2635,,1,-1.584,4.960142
41,59,Directed,2641,,1,-1.584,4.960142
41,3,Directed,2586,,1,-0.495055,4.527969
41,5,Directed,2588,,1,-0.495055,4.527969
41,16,Directed,2599,,1,-0.495055,4.527969
41,19,Directed,2602,,1,-0.495055,4.527969
41,24,Directed,2607,,1,-0.495055,4.527969
41,29,Directed,2612,,1,-0.495055,4.527969
41,40,Directed,2623,,1,-1.684181,4.049939
41,43,Directed,2625,,1,-1.684181,4.049939
41,45,Directed,2627,,1,-1.684181,4.049939
41,9,Directed,2592,,1,-1.368367,3.50735
41,33,Directed,2616,,1,-2.927653,2.863739
41,49,Directed,2631,,1,-2.927653,2.863739
41,57,Directed,2639,,1,-2.927653,2.863739
41,1,Directed,2584,,1,-7.551904,2.02497
41,17,Directed,2600,,1,-7.551904,2.02497
41,25,Directed,2608,,1,-7.551904,2.02497
42,21,Directed,2667,,1,1.394329,8.349163
42,37,Directed,2683,,1,1.546154,7.576742
42,39,Directed,2685,,1,1.546154,7.576742
42,60,Directed,2705,,1,1.546154,7.576742
42,61,Directed,2706,,1,1.546154,7.576742
42,20,Directed,2666,,1,0.170875,7.301131
42,23,Directed,2669,,1,0.170875,7.301131
42,45,Directed,2690,,1,0.03098,7.0147
42,12,Directed,2658,,1,-0.109418,6.716064
42,13,Directed,2659,,1,-0.109418,6.716064
42,14,Directed,2660,,1,-0.109418,6.716064
42,15,Directed,2661,,1,-0.109418,6.716064
42,36,Directed,2682,,1,-0.946032,6.403516
42,38,Directed,2684,,1,-0.946032,6.403516
42,62,Directed,2707,,1,-0.946032,6.403516
42,63,Directed,2708,,1,-0.946032,6.403516
42,17,Directed,2663,,1,-0.231339,6.074909
42,22,Directed,2668,,1,-0.231339,6.074909
42,31,Directed,2677,,1,-0.231339,6.074909
42,4,Directed,2650,,1,-0.231339,6.074908
42,5,Directed,2651,,1,-0.231339,6.074908
42,29,Directed,2675,,1,-0.231339,6.074908
42,41,Directed,2687,,1,-1.441833,5.727479
42,44,Directed,2689,,1,-1.441833,5.727479
42,47,Directed,2692,,1,-1.441833,5.727479
42,33,Directed,2679,,1,-1.584,4.960142
42,35,Directed,2681,,1,-1.584,4.960142
42,52,Directed,2697,,1,-1.584,4.960142
42,53,Directed,2698,,1,-1.584,4.960142
42,54,Directed,2699,,1,-1.584,4.960142
42,55,Directed,2700,,1,-1.584,4.960142
42,56,Directed,2701,,1,-1.584,4.960142
42,57,Directed,2702,,1,-1.584,4.960142
42,0,Directed,2646,,1,-0.495055,4.527969
42,1,Directed,2647,,1,-0.495055,4.527969
42,6,Directed,2652,,1,-0.495055,4.527969
42,7,Directed,2653,,1,-0.495055,4.527969
42,16,Directed,2662,,1,-0.495055,4.527969
42,19,Directed,2665,,1,-0.495055,4.527969
42,25,Directed,2671,,1,-0.495055,4.527969
42,27,Directed,2673,,1,-0.495055,4.527969
42,28,Directed,2674,,1,-0.495055,4.527969
42,30,Directed,2676,,1,-0.495055,4.527969
42,40,Directed,2686,,1,-1.684181,4.049939
42,43,Directed,2688,,1,-1.684181,4.049939
42,46,Directed,2691,,1,-1.684181,4.049939
42,8,Directed,2654,,1,-1.368367,3.50735
42,9,Directed,2655,,1,-1.368367,3.50735
42,10,Directed,2656,,1,-1.368367,3.50735
42,11,Directed,2657,,1,-1.368367,3.50735
42,32,Directed,2678,,1,-2.927653,2.863739
42,34,Directed,2680,,1,-2.927653,2.863739
42,48,Directed,2693,,1,-2.927653,2.863739
42,49,Directed,2694,,1,-2.927653,2.863739
42,50,Directed,2695,,1,-2.927653,2.863739
42,51,Directed,2696,,1,-2.927653,2.863739
42,58,Directed,2703,,1,-2.927653,2.863739
42,59,Directed,2704,,1,-2.927653,2.863739
42,2,Directed,2648,,1,-7.551904,2.02497
42,24,Directed,2670,,1,-7.551904,2.02497
42,26,Directed,2672,,1,-7.551904,2.02497
42,3,Directed,2649,,1,-7.551904,2.024969
42,18,Directed,2664,,1,-7.551904,2.024969
43,60,Directed,2768,,1,13.288234,9.497949
43,12,Directed,2721,,1,2.384348,8.826637
43,14,Directed,2723,,1,2.384348,8.826637
43,62,Directed,2770,,1,6.274726,8.591218
43,4,Directed,2713,,1,1.394329,8.349163
43,20,Directed,2729,,1,1.394329,8.349163
43,36,Directed,2745,,1,1.546154,7.576742
43,38,Directed,2747,,1,1.546154,7.576742
43,52,Directed,2760,,1,1.546154,7.576742
43,54,Directed,2762,,1,1.546154,7.576742
43,56,Directed,2764,,1,1.546154,7.576742
43,61,Directed,2769,,1,1.546154,7.576742
43,0,Directed,2709,,1,0.170875,7.301131
43,6,Directed,2715,,1,0.170875,7.301131
43,21,Directed,2730,,1,0.170875,7.301131
43,22,Directed,2731,,1,0.170875,7.301131
43,44,Directed,2752,,1,0.03098,7.0147
43,8,Directed,2717,,1,-0.109418,6.716064
43,10,Directed,2719,,1,-0.109418,6.716064
43,13,Directed,2722,,1,-0.109418,6.716064
43,15,Directed,2724,,1,-0.109418,6.716064
43,37,Directed,2746,,1,-0.946032,6.403516
43,39,Directed,2748,,1,-0.946032,6.403516
43,48,Directed,2756,,1,-0.946032,6.403516
43,50,Directed,2758,,1,-0.946032,6.403516
43,58,Directed,2766,,1,-0.946032,6.403516
43,63,Directed,2771,,1,-0.946032,6.403516
43,23,Directed,2732,,1,-0.231339,6.074909
43,2,Directed,2711,,1,-0.231339,6.074908
43,5,Directed,2714,,1,-0.231339,6.074908
43,16,Directed,2725,,1,-0.231339,6.074908
43,28,Directed,2737,,1,-0.231339,6.074908
43,30,Directed,2739,,1,-0.231339,6.074908
43,40,Directed,2749,,1,-1.441833,5.727479
43,45,Directed,2753,,1,-1.441833,5.727479
43,46,Directed,2754,,1,-1.441833,5.727479
43,32,Directed,2741,,1,-1.584,4.960142
43,34,Directed,2743,,1,-1.584,4.960142
43,53,Directed,2761,,1,-1.584,4.960142
43,55,Directed,2763,,1,-1.584,4.960142
43,57,Directed,2765,,1,-1.584,4.960142
43,1,Directed,2710,,1,-0.495055,4.527969
43,7,Directed,2716,,1,-0.495055,4.527969
43,17,Directed,2726,,1,-0.495055,4.527969
43,18,Directed,2727,,1,-0.495055,4.527969
43,24,Directed,2733,,1,-0.495055,4.527969
43,26,Directed,2735,,1,-0.495055,4.527969
43,29,Directed,2738,,1,-0.495055,4.527969
43,31,Directed,2740,,1,-0.495055,4.527969
43,41,Directed,2750,,1,-1.684181,4.049939
43,42,Directed,2751,,1,-1.684181,4.049939
43,47,Directed,2755,,1,-1.684181,4.049939
43,9,Directed,2718,,1,-1.368367,3.50735
43,11,Directed,2720,,1,-1.368367,3.50735
43,33,Directed,2742,,1,-2.927653,2.863739
43,35,Directed,2744,,1,-2.927653,2.863739
43,49,Directed,2757,,1,-2.927653,2.863739
43,51,Directed,2759,,1,-2.927653,2.863739
43,59,Directed,2767,,1,-2.927653,2.863739
43,25,Directed,2734,,1,-7.551904,2.02497
43,27,Directed,2736,,1,-7.551904,2.02497
43,3,Directed,2712,,1,-7.551904,2.024969
43,19,Directed,2728,,1,-7.551904,2.024969
44,27,Directed,2799,,1,1.394329,8.349163
44,35,Directed,2807,,1,1.546154,7.576742
44,39,Directed,2811,,1,1.546154,7.576742
44,50,Directed,2821,,1,1.546154,7.576742
44,51,Directed,2822,,1,1.546154,7.576742
44,26,Directed,2798,,1,0.170875,7.301131
44,31,Directed,2803,,1,0.170875,7.301131
44,43,Directed,2815,,1,0.03098,7.0147
44,10,Directed,2782,,1,-0.109418,6.716064
44,11,Directed,2783,,1,-0.109418,6.716064
44,14,Directed,2786,,1,-0.109418,6.716064
44,15,Directed,2787,,1,-0.109418,6.716064
44,34,Directed,2806,,1,-0.946032,6.403516
44,38,Directed,2810,,1,-0.946032,6.403516
44,54,Directed,2825,,1,-0.946032,6.403516
44,55,Directed,2826,,1,-0.946032,6.403516
44,23,Directed,2795,,1,-0.231339,6.074909
44,25,Directed,2797,,1,-0.231339,6.074909
44,30,Directed,2802,,1,-0.231339,6.074909
44,2,Directed,2774,,1,-0.231339,6.074908
44,3,Directed,2775,,1,-0.231339,6.074908
44,19,Directed,2791,,1,-0.231339,6.074908
44,41,Directed,2813,,1,-1.441833,5.727479
44,42,Directed,2814,,1,-1.441833,5.727479
44,47,Directed,2818,,1,-1.441833,5.727479
44,33,Directed,2805,,1,-1.584,4.960142
44,37,Directed,2809,,1,-1.584,4.960142
44,48,Directed,2819,,1,-1.584,4.960142
44,49,Directed,2820,,1,-1.584,4.960142
44,58,Directed,2829,,1,-1.584,4.960142
44,59,Directed,2830,,1,-1.584,4.960142
44,62,Directed,2833,,1,-1.584,4.960142
44,63,Directed,2834,,1,-1.584,4.960142
44,0,Directed,2772,,1,-0.495055,4.527969
44,1,Directed,2773,,1,-0.495055,4.527969
44,6,Directed,2778,,1,-0.495055,4.527969
44,7,Directed,2779,,1,-0.495055,4.527969
44,17,Directed,2789,,1,-0.495055,4.527969
44,18,Directed,2790,,1,-0.495055,4.527969
44,21,Directed,2793,,1,-0.495055,4.527969
44,22,Directed,2794,,1,-0.495055,4.527969
44,24,Directed,2796,,1,-0.495055,4.527969
44,29,Directed,2801,,1,-0.495055,4.527969
44,40,Directed,2812,,1,-1.684181,4.049939
44,45,Directed,2816,,1,-1.684181,4.049939
44,46,Directed,2817,,1,-1.684181,4.049939
44,8,Directed,2780,,1,-1.368367,3.50735
44,9,Directed,2781,,1,-1.368367,3.50735
44,12,Directed,2784,,1,-1.368367,3.50735
44,13,Directed,2785,,1,-1.368367,3.50735
44,32,Directed,2804,,1,-2.927653,2.863739
44,36,Directed,2808,,1,-2.927653,2.863739
44,52,Directed,2823,,1,-2.927653,2.863739
44,53,Directed,2824,,1,-2.927653,2.863739
44,56,Directed,2827,,1,-2.927653,2.863739
44,57,Directed,2828,,1,-2.927653,2.863739
44,60,Directed,2831,,1,-2.927653,2.863739
44,61,Directed,2832,,1,-2.927653,2.863739
44,4,Directed,2776,,1,-7.551904,2.02497
44,16,Directed,2788,,1,-7.551904,2.02497
44,20,Directed,2792,,1,-7.551904,2.02497
44,28,Directed,2800,,1,-7.551904,2.02497
44,5,Directed,2777,,1,-7.551904,2.024969
45,50,Directed,2884,,1,13.288234,9.497949
45,10,Directed,2845,,1,2.384348,8.826637
45,14,Directed,2849,,1,2.384348,8.826637
45,54,Directed,2888,,1,6.274726,8.591218
45,2,Directed,2837,,1,1.394329,8.349163
45,26,Directed,2861,,1,1.394329,8.349163
45,34,Directed,2869,,1,1.546154,7.576742
45,38,Directed,2873,,1,1.546154,7.576742
45,48,Directed,2882,,1,1.546154,7.576742
45,51,Directed,2885,,1,1.546154,7.576742
45,58,Directed,2892,,1,1.546154,7.576742
45,62,Directed,2896,,1,1.546154,7.576742
45,0,Directed,2835,,1,0.170875,7.301131
45,6,Directed,2841,,1,0.170875,7.301131
45,27,Directed,2862,,1,0.170875,7.301131
45,30,Directed,2865,,1,0.170875,7.301131
45,42,Directed,2877,,1,0.03098,7.0147
45,8,Directed,2843,,1,-0.109418,6.716064
45,11,Directed,2846,,1,-0.109418,6.716064
45,12,Directed,2847,,1,-0.109418,6.716064
